time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-10-20T07:03:12.670Z,38.4048333,-90.124,22.39,2.44,md,17,43,0.191,0.12,nm,nm60119841,2016-01-15T20:51:22.040Z,"6km SSW of Millstadt, Illinois",earthquake,0.34,0.66,0.012,5,reviewed,nm,nm
2015-10-21T15:02:11.770Z,37.297,-90.9883333,12,2.34,md,16,64,0.2792,0.16,nm,nm60120026,2015-10-22T14:34:31.193Z,"15km S of Centerville, Missouri",earthquake,0.3,1.64,0.184,3,reviewed,nm,nm
2015-10-23T02:17:41.880Z,36.2606667,-91.4531667,8.37,2.11,md,7,108,0.3079,0.28,nm,nm60013808,2015-10-23T13:35:14.942Z,"6km ESE of Highland, Arkansas",earthquake,0.73,8.59,0.08,4,reviewed,nm,nm
2015-10-24T07:58:37.900Z,36.2713333,-91.258,15.59,2.39,md,21,76,0.2178,0.19,nm,nm60120391,2015-10-24T16:01:11.700Z,"20km ESE of Hardy, Arkansas",earthquake,0.35,0.61,0.1,8,reviewed,nm,nm
2015-11-06T18:39:00.050Z,37.4335,-90.1025,12.21,2.45,md,53,37,0.379,0.14,nm,nm60095182,2016-02-05T03:16:32.040Z,"18km NW of Marble Hill, Missouri",earthquake,0.21,0.68,0.059,20,reviewed,nm,nm
2015-11-06T18:40:50.440Z,37.4348333,-90.1005,9.01,2.12,md,33,93,0.378,0.19,nm,nm60095187,2016-02-05T03:16:33.040Z,"18km NW of Marble Hill, Missouri",earthquake,0.34,2.38,0.096,10,reviewed,nm,nm
2015-11-08T23:46:56.190Z,36.6246667,-89.5655,11.33,2.81,md,61,22,0.03817,0.12,nm,nm60095387,2016-02-05T03:16:37.040Z,"5km NW of New Madrid, Missouri",earthquake,0.17,0.25,0.167,35,reviewed,nm,nm
2015-11-16T14:51:47.060Z,36.4825,-89.5473333,8.47,2.33,md,37,44,0.05655,0.08,nm,nm60095807,2015-11-16T22:54:14.602Z,"11km S of New Madrid, Missouri",earthquake,0.14,0.34,0.111,20,reviewed,nm,nm
2015-11-25T06:50:45.390Z,36.536,-89.6055,7.77,2.87,md,67,30,0.04136,0.13,nm,nm60096427,2016-02-18T04:48:54.040Z,"6km S of Lilbourn, Missouri",earthquake,0.16,0.32,0.147,19,reviewed,nm,nm
2015-11-25T06:51:34.300Z,36.5351667,-89.606,8.36,2.62,md,30,38,0.04228,0.1,nm,nm60096447,2016-02-18T04:48:54.040Z,"6km S of Lilbourn, Missouri",earthquake,0.16,0.37,0.07,12,reviewed,nm,nm
2015-11-25T06:56:01.380Z,36.531,-89.5991667,5.01,2.09,md,26,54,0.04441,0.21,nm,nm60096432,2015-11-25T17:39:06.092Z,"6km SSE of Lilbourn, Missouri",earthquake,0.47,31.61,0.117,15,reviewed,nm,nm
2015-11-25T07:08:53.120Z,36.538,-89.6013333,8.71,3.04,md,62,30,0.03826,0.15,nm,nm60096437,2016-02-18T04:48:54.040Z,"6km SSE of Lilbourn, Missouri",earthquake,0.16,0.28,0.163,51,reviewed,nm,nm
2015-11-25T07:32:44.410Z,36.5328333,-89.5988333,8.07,2.04,md,20,52,0.04257,0.07,nm,nm60096482,2015-11-25T18:15:55.240Z,"6km SSE of Lilbourn, Missouri",earthquake,0.26,0.46,0.057,11,reviewed,nm,nm
2015-11-25T08:26:03.030Z,36.5358333,-89.6036667,8.48,2.57,md,53,29,0.04095,0.13,nm,nm60096472,2016-02-18T04:48:54.040Z,"6km S of Lilbourn, Missouri",earthquake,0.23,0.32,0.113,30,reviewed,nm,nm
2015-11-28T00:27:32.820Z,36.532,-89.596,8.19,2.09,md,22,48,0.04405,0.07,nm,nm60096952,2015-11-28T14:50:56.251Z,"6km SSE of Lilbourn, Missouri",earthquake,0.26,0.55,0.062,10,reviewed,nm,nm
2015-11-30T15:56:13.630Z,36.537,-89.5736667,5.65,2.47,md,40,32,0.02558,0.19,nm,nm60097097,2016-02-25T22:33:02.040Z,"6km SW of New Madrid, Missouri",earthquake,0.3,0.61,0.111,21,reviewed,nm,nm
2015-12-09T04:12:25.200Z,36.9531667,-89.0455,8.61,2.59,md,43,71,0.247,0.18,nm,nm60097672,2016-03-02T03:36:40.040Z,"4km ESE of Wickliffe, Kentucky",earthquake,0.42,1.68,0.087,21,reviewed,nm,nm
2015-12-11T13:17:16.020Z,36.5338333,-89.6036667,7.67,2.71,md,42,38,0.04281,0.06,nm,nm60097957,2016-03-05T01:42:02.040Z,"6km S of Lilbourn, Missouri",earthquake,0.13,0.32,0.157,29,reviewed,nm,nm
2015-12-15T11:41:42.680Z,36.482,-89.5458333,8.4,2.39,md,37,36,0.05697,0.07,nm,nm60098327,2015-12-21T15:03:17.293Z,"11km S of New Madrid, Missouri",earthquake,0.12,0.35,0.203,27,reviewed,nm,nm
2015-12-23T20:34:38.910Z,36.5648333,-89.6113333,6.95,2.5,md,19,48,0.02309,0.06,nm,nm60021408,2016-03-12T02:29:23.040Z,"3km S of Lilbourn, Missouri",earthquake,0.18,0.41,0.065,8,reviewed,nm,nm
2015-12-26T23:04:07.290Z,36.4305,-92.8308333,2.95,2.42,md,12,82,0.07628,0.1,nm,nm60021503,2015-12-27T13:54:48.163Z,"22km WNW of Bull Shoals, Arkansas",earthquake,0.6,3.12,0.066,5,reviewed,nm,nm
2016-01-14T22:16:19.100Z,36.5303,-95.7798,5,2.7,mb_lg,,151,0.618,0.45,us,us10004ep1,2016-03-30T02:28:00.040Z,"11km NW of Oologah, Oklahoma",earthquake,2.2,2,0.161,10,reviewed,us,us
2016-01-15T04:01:32.330Z,36.1655,-89.6771667,9.83,2.51,md,46,39,0.04966,0.12,nm,nm60126681,2016-04-06T17:30:20.040Z,"3km SSW of Caruthersville, Missouri",earthquake,0.22,0.41,0.156,31,reviewed,nm,nm
2016-01-29T07:02:02.510Z,36.3266667,-89.5388333,9.78,2.08,md,21,60,0.03925,0.07,nm,nm60128066,2016-01-29T15:36:42.391Z,"8km SW of Tiptonville, Tennessee",earthquake,0.21,0.43,0.052,8,reviewed,nm,nm
2016-01-29T11:31:48.580Z,36.564,-89.8468333,6.64,2.53,md,36,35,0.05091,0.14,nm,nm60128071,2016-04-14T22:51:33.040Z,"10km E of Malden, Missouri",earthquake,0.21,0.65,0.136,16,reviewed,nm,nm
2016-02-11T03:15:55.180Z,36.078,-89.7888333,9.45,2.13,md,28,58,0.06879,0.09,nm,nm60103212,2016-02-11T13:28:58.245Z,"3km E of Steele, Missouri",earthquake,0.17,0.4,0.159,19,reviewed,nm,nm
2016-03-01T06:19:43.070Z,36.38,-91.2768333,4.97,2.53,md,9,104,0.3249,0.07,nm,nm60023803,2016-05-06T23:34:21.040Z,"19km ENE of Hardy, Arkansas",earthquake,0.53,7.81,0.015,4,reviewed,nm,nm
2016-03-01T20:15:06.430Z,36.55,-89.7228333,7.49,2.22,md,17,63,0.04773,0.06,nm,nm60023903,2016-03-02T04:17:46.120Z,"10km WSW of Lilbourn, Missouri",earthquake,0.36,0.61,0.057,10,reviewed,nm,nm
2016-03-05T12:30:17.020Z,36.4861667,-89.566,9.62,2.07,md,33,40,0.05616,0.08,nm,nm60104987,2016-03-05T20:32:55.705Z,"11km SSW of New Madrid, Missouri",earthquake,0.34,0.35,0.049,15,reviewed,nm,nm
2016-03-08T01:39:35.200Z,36.0771667,-91.3355,3.01,2.15,md,5,168,0.1472,0.08,nm,nm60024003,2016-03-08T13:32:55.865Z,"24km NE of Cave City, Arkansas",earthquake,0.46,9.23,0.142,4,reviewed,nm,nm
2016-03-10T07:34:32.240Z,36.557,-89.6031667,6.69,2,md,37,36,0.0224,0.14,nm,nm60131676,2016-03-10T15:37:15.529Z,"4km SSE of Lilbourn, Missouri",earthquake,0.34,0.59,0.158,20,reviewed,nm,nm
2016-03-16T07:54:56.040Z,36.5536667,-89.8616667,8.98,2.23,md,31,44,0.03531,0.11,nm,nm60132491,2016-03-16T15:57:31.485Z,"9km E of Malden, Missouri",earthquake,0.32,0.53,0.084,15,reviewed,nm,nm
2016-03-20T17:23:04.230Z,36.127,-89.7283333,9.07,2.61,md,59,25,0.02244,0.11,nm,nm60133096,2016-06-09T21:41:53.040Z,"9km SW of Caruthersville, Missouri",earthquake,0.13,0.34,0.164,26,reviewed,nm,nm
2016-03-29T19:06:59.950Z,36.2133333,-89.6043333,5.6,2.1,md,21,49,0.05149,0.07,nm,nm60134066,2016-03-30T03:09:29.825Z,"5km ENE of Caruthersville, Missouri",earthquake,0.3,0.99,0.155,12,reviewed,nm,nm
2016-03-30T08:13:11.890Z,36.0568333,-89.4236667,5.61,2.02,md,13,97,0.05025,0.15,nm,nm60134171,2016-06-10T23:32:57.040Z,"4km NW of Dyersburg, Tennessee",earthquake,0.42,0.98,0.171,7,reviewed,nm,nm
2016-03-30T10:14:45.560Z,36.444,-89.5433333,10.04,2.2,md,26,85,0.05194,0.12,nm,nm60134186,2016-03-30T18:17:18.650Z,"9km NW of Tiptonville, Tennessee",earthquake,0.45,1.26,0.218,7,reviewed,nm,nm
2016-04-02T18:15:47.060Z,35.9511667,-89.924,8.37,2.54,md,17,73,0.03808,0.1,nm,nm60024803,2016-06-17T21:45:08.040Z,"2km N of Blytheville, Arkansas",earthquake,0.27,0.5,0.156,13,reviewed,nm,nm
2016-04-04T23:02:29.100Z,36.7005,-89.4955,14.97,2.02,md,23,50,0.02441,0.05,nm,nm60135271,2016-04-05T12:49:51.962Z,"12km NNE of New Madrid, Missouri",earthquake,0.38,0.57,0.079,9,reviewed,nm,nm
2016-04-12T07:07:34.940Z,36.877,-89.4265,9.59,2.18,md,17,150,0.05743,0.13,nm,nm60136266,2016-04-12T15:10:07.815Z,"8km SW of Charleston, Missouri",earthquake,0.35,0.56,0.096,10,reviewed,nm,nm
2016-04-25T01:03:05.270Z,36.1963333,-89.4035,6.62,2.22,md,21,68,0.03646,0.05,nm,nm60025203,2016-04-25T11:46:58.804Z,"10km SE of Ridgely, Tennessee",earthquake,0.48,0.87,0.064,13,reviewed,nm,nm
2016-04-27T18:04:41.570Z,36.3725,-92.3615,1.95,2.19,md,9,136,0.3975,0.1,nm,nm60025808,2016-07-08T02:49:25.040Z,"4km NNE of Mountain Home, Arkansas",earthquake,0.82,3.17,0.013,3,reviewed,nm,nm
2016-04-27T18:21:57.130Z,36.3728333,-92.3596667,2.36,2.31,md,8,136,0.3989,0.15,nm,nm60025803,2016-07-08T02:49:26.040Z,"4km NNE of Mountain Home, Arkansas",earthquake,0.72,14.91,,3,reviewed,nm,nm
2016-05-09T07:38:02.250Z,36.1983333,-89.4003333,7.23,2.26,md,26,68,0.0357,0.05,nm,nm60115187,2016-05-09T14:56:07.256Z,"10km SE of Ridgely, Tennessee",earthquake,0.15,0.45,0.099,15,reviewed,nm,nm
2016-05-13T12:14:23.700Z,36.4073333,-89.518,7.86,2.19,md,32,51,0.04837,0.13,nm,nm60116382,2016-05-13T14:21:17.223Z,"5km NW of Tiptonville, Tennessee",earthquake,0.29,0.45,0.153,23,reviewed,nm,nm
2016-05-17T23:13:33.430Z,36.8651667,-89.122,6.33,2.74,md,42,94,0.1929,0.12,nm,nm60026603,2016-07-22T19:39:11.040Z,"10km W of Bardwell, Kentucky",earthquake,0.27,2.15,0.083,9,reviewed,nm,nm
2016-05-18T00:22:35.190Z,36.8635,-89.132,6.97,2.46,md,19,111,0.1848,0.13,nm,nm60117267,2016-07-22T19:39:11.040Z,"10km W of Bardwell, Kentucky",earthquake,0.36,2.67,0.002,5,reviewed,nm,nm
2016-05-19T11:17:02.910Z,36.2851667,-89.4246667,7.07,2.84,md,68,41,0.03301,0.14,nm,nm60117467,2016-07-22T19:39:13.040Z,"6km ENE of Ridgely, Tennessee",earthquake,0.16,0.35,0.09,51,reviewed,nm,nm
2016-05-23T11:59:08.000Z,36.6676667,-89.5121667,15.27,2.24,md,34,50,0.04675,0.09,nm,nm60117912,2016-05-23T13:27:07.676Z,"9km N of New Madrid, Missouri",earthquake,0.36,0.36,0.105,20,reviewed,nm,nm
2016-05-28T01:11:54.540Z,36.124,-89.7268333,5.79,2.5,md,46,40,0.0205,0.2,nm,nm60118797,2016-08-10T22:30:24.040Z,"9km SW of Caruthersville, Missouri",earthquake,0.34,0.52,0.201,32,reviewed,nm,nm
2016-05-29T09:24:24.690Z,36.0948333,-89.765,6.83,2.1,md,47,34,0.05686,0.12,nm,nm60118967,2016-05-29T12:55:12.890Z,"5km ENE of Steele, Missouri",earthquake,0.2,0.51,0.168,25,reviewed,nm,nm
2016-06-01T01:18:58.250Z,36.287,-89.506,8.31,2.12,md,27,35,0.0312,0.13,nm,nm60119087,2016-06-01T14:14:59.230Z,"3km NNW of Ridgely, Tennessee",earthquake,0.43,0.6,0.089,13,reviewed,nm,nm
2016-06-02T01:11:02.910Z,36.1263333,-89.7326667,5.57,2.56,md,51,40,0.02562,0.15,nm,nm60119242,2016-08-10T22:30:32.040Z,"9km ENE of Steele, Missouri",earthquake,0.21,0.47,0.086,29,reviewed,nm,nm
2016-06-06T19:55:56.170Z,36.1261667,-89.7473333,8.65,2.3,md,33,39,0.03722,0.07,nm,nm60119722,2016-06-07T12:54:02.647Z,"8km ENE of Steele, Missouri",earthquake,0.14,0.35,0.12,25,reviewed,nm,nm
2016-06-09T10:23:08.370Z,36.2883333,-89.465,5.49,2.18,md,20,41,0.009621,0.11,nm,nm60146201,2016-06-09T12:31:36.484Z,"3km NE of Ridgely, Tennessee",earthquake,0.27,0.39,0.116,15,reviewed,nm,nm
2016-06-10T08:39:39.390Z,36.2741667,-89.5446667,7.32,2.9,md,60,38,0.0327,0.14,nm,nm60146361,2016-08-25T01:22:49.040Z,"5km WNW of Ridgely, Tennessee",earthquake,0.13,0.35,0.107,40,reviewed,nm,nm
2016-06-16T08:26:04.760Z,36.4986667,-89.5485,7.91,2.22,md,42,38,0.04059,0.19,nm,nm60147151,2016-06-16T13:07:36.809Z,"9km S of New Madrid, Missouri",earthquake,0.4,0.78,0.119,14,reviewed,nm,nm
2016-06-18T04:13:07.280Z,36.4718333,-89.5805,7.16,2.12,md,34,41,0.04406,0.1,nm,nm60147401,2016-06-20T14:12:35.005Z,"11km ENE of Portageville, Missouri",earthquake,0.13,0.36,0.202,19,reviewed,nm,nm
2016-06-24T14:56:41.770Z,38.1575,-90.2096667,15.55,2.3,md,6,121,0.2459,0.22,nm,nm60027703,2016-06-24T19:56:41.631Z,"16km ESE of Crystal City, Missouri",earthquake,0.52,2.03,0.025,3,reviewed,nm,nm
2016-06-25T07:20:03.660Z,36.2891667,-89.4436667,4.78,2.02,md,16,45,0.01743,0.08,nm,nm60027818,2016-06-25T17:15:25.046Z,"4km NE of Ridgely, Tennessee",earthquake,0.32,0.34,0.055,9,reviewed,nm,nm
2016-06-25T09:17:40.330Z,36.3786667,-89.5375,9.41,2.26,md,31,53,0.04402,0.15,nm,nm60122452,2016-06-25T12:52:56.673Z,"5km W of Tiptonville, Tennessee",earthquake,0.31,0.45,0.122,23,reviewed,nm,nm
2016-06-28T08:38:30.290Z,37.177,-89.9606667,3.45,2.08,md,27,184,0.2698,0.23,nm,nm60122982,2016-06-28T12:51:02.692Z,"9km NNW of Advance, Missouri",earthquake,0.71,8.2,0.051,10,reviewed,nm,nm
2016-06-28T13:08:04.150Z,36.2685,-89.4483333,6.85,2.29,md,22,47,0.03134,0.07,nm,nm60123007,2016-06-28T14:35:34.173Z,"3km E of Ridgely, Tennessee",earthquake,0.3,0.49,0.018,10,reviewed,nm,nm
2016-07-05T04:51:13.020Z,36.1506667,-89.6973333,9.02,3,md,61,26,0.03084,0.17,nm,nm60123697,2016-09-02T21:36:38.040Z,"6km SW of Caruthersville, Missouri",earthquake,0.21,0.45,0.145,51,reviewed,nm,nm
2016-07-07T08:00:06.190Z,36.1628333,-91.6153333,0.78,2.41,md,17,83,0.3849,0.15,nm,nm60124022,2016-07-07T14:03:57.648Z,"6km S of Ash Flat, Arkansas",earthquake,0.57,2.69,0.033,5,reviewed,nm,nm
2016-07-13T03:21:43.770Z,36.2383333,-91.471,6.98,2.34,md,24,90,0.3067,0.23,nm,nm60150971,2016-07-13T12:25:18.987Z,"6km SE of Highland, Arkansas",earthquake,0.52,4.82,0.163,6,reviewed,nm,nm
2016-07-16T06:10:02.810Z,36.3076667,-89.5285,6.34,2.06,md,19,53,0.04719,0.07,nm,nm60151521,2016-07-16T15:09:55.871Z,"6km NW of Ridgely, Tennessee",earthquake,0.44,0.8,0.103,11,reviewed,nm,nm
2016-07-17T02:04:34.750Z,36.1385,-89.7156667,8.17,2.53,md,40,59,0.02152,0.07,nm,nm60151561,2016-09-17T01:27:48.040Z,"8km SW of Caruthersville, Missouri",earthquake,0.15,0.38,0.092,19,reviewed,nm,nm
2016-07-18T00:01:02.820Z,36.2003333,-89.4213333,8.25,2.04,md,15,57,0.02982,0.04,nm,nm60125367,2016-07-18T13:09:39.320Z,"9km SE of Ridgely, Tennessee",earthquake,0.29,0.61,0.025,6,reviewed,nm,nm
2016-07-19T13:51:30.870Z,36.2043333,-89.5126667,7.08,2.1,md,11,110,0.03437,0.08,nm,nm60028408,2016-07-19T15:43:57.576Z,"6km SSW of Ridgely, Tennessee",earthquake,0.47,0.95,0.071,6,reviewed,nm,nm
2016-07-20T13:41:20.160Z,36.1408333,-91.2095,16.15,2.41,md,50,69,0.08377,0.25,nm,nm60151851,2017-03-11T15:58:20.487Z,"23km WNW of Hoxie, Arkansas",earthquake,0.31,0.29,0.06,22,reviewed,nm,nm
2016-07-23T15:35:02.410Z,36.4331667,-89.5263333,9.52,2.05,md,28,54,0.05473,0.06,nm,nm60152306,2016-07-26T13:37:38.351Z,"7km NW of Tiptonville, Tennessee",earthquake,0.15,0.33,0.128,13,reviewed,nm,nm
2016-08-06T21:14:54.350Z,36.1366667,-89.7118333,8.92,2.29,md,27,57,0.01844,0.07,nm,nm60127952,2016-08-07T13:59:16.063Z,"8km SW of Caruthersville, Missouri",earthquake,0.16,0.36,0.047,9,reviewed,nm,nm
2016-08-07T04:23:35.980Z,36.435,-89.524,10.21,2.48,md,45,39,0.05575,0.28,nm,nm60127977,2016-10-26T03:10:21.040Z,"7km NW of Tiptonville, Tennessee",earthquake,0.53,0.65,0.101,29,reviewed,nm,nm
2016-08-09T09:05:39.820Z,36.7956667,-89.4768333,4.37,2.78,md,62,27,0.01298,0.17,nm,nm60128092,2016-10-26T03:10:23.040Z,"8km WNW of East Prairie, Missouri",earthquake,0.19,0.27,0.32,50,reviewed,nm,nm
2016-08-27T17:44:53.240Z,36.1736667,-89.4088333,7.62,2.48,md,33,52,0.05719,0.09,nm,nm60157196,2016-11-29T01:28:42.040Z,"12km SE of Ridgely, Tennessee",earthquake,0.16,0.41,0.094,20,reviewed,nm,nm
2016-09-09T13:45:37.560Z,36.4526667,-89.5346667,10.26,3.44,mw,89,27,0.06306,0.12,nm,nm60132667,2016-12-07T02:56:07.040Z,"9km NW of Tiptonville, Tennessee",earthquake,0.14,0.28,,33,reviewed,nm,nm
2016-09-14T09:21:27.370Z,36.4853333,-89.47,3.7,2.17,md,19,53,0.06976,0.21,nm,nm60133402,2016-09-14T18:24:10.470Z,"11km N of Tiptonville, Tennessee",earthquake,0.35,0.59,0.086,8,reviewed,nm,nm
2016-09-14T16:07:27.290Z,36.1065,-89.7556667,8.44,2.2,md,24,46,0.0455,0.08,nm,nm60133437,2016-09-14T20:11:31.979Z,"7km ENE of Steele, Missouri",earthquake,0.28,0.56,0.066,10,reviewed,nm,nm
2016-09-15T04:29:45.610Z,36.5765,-89.5915,8.17,2.15,md,37,38,0.0338,0.08,nm,nm60133507,2016-09-15T12:24:30.880Z,"2km SE of Lilbourn, Missouri",earthquake,0.14,0.32,0.27,18,reviewed,nm,nm
2016-09-18T19:41:54.880Z,36.0918333,-89.7773333,10.26,2.02,md,29,58,0.06717,0.06,nm,nm60133812,2016-09-19T15:58:05.760Z,"4km E of Steele, Missouri",earthquake,0.18,0.36,0.177,13,reviewed,nm,nm
2016-09-24T04:13:49.380Z,36.5276667,-89.4793333,5.9,2.05,md,26,60,0.05172,0.09,nm,nm60134422,2016-09-24T13:34:03.670Z,"7km SSE of New Madrid, Missouri",earthquake,0.46,1.89,0.091,12,reviewed,nm,nm
2016-09-26T23:48:20.740Z,36.5128333,-89.5918333,9.83,2.02,md,33,31,0.04789,0.12,nm,nm60134597,2016-10-03T15:34:30.280Z,"9km SW of New Madrid, Missouri",earthquake,0.23,0.44,0.15,25,reviewed,nm,nm
2016-10-02T07:15:23.580Z,36.5398333,-89.6503333,8.12,2.06,md,24,31,0.01795,0.07,nm,nm60135112,2016-10-03T06:39:26.802Z,"6km SSW of Lilbourn, Missouri",earthquake,0.3,0.44,0.196,14,reviewed,nm,nm
2016-10-07T00:54:59.970Z,36.5241667,-89.5783333,6.52,2.37,md,30,32,0.0328,0.08,nm,nm60135477,2016-10-07T12:26:10.810Z,"8km SSW of New Madrid, Missouri",earthquake,0.13,0.45,0.143,22,reviewed,nm,nm
2016-10-14T10:24:06.970Z,35.9215,-89.919,6.61,2.03,md,9,121,0.09131,0.15,nm,nm60030603,2016-10-15T05:38:09.281Z,"0km S of Blytheville, Arkansas",earthquake,0.58,1.59,0.038,4,reviewed,nm,nm
2016-10-18T23:20:41.840Z,36.2083333,-92.6633333,2.5,2.19,md,10,78,0.2131,0.11,nm,nm60030803,2017-01-15T01:13:52.040Z,"2km SE of Yellville, Arkansas",earthquake,0.52,10.4,0.121,5,reviewed,nm,nm
2016-10-28T18:00:45.020Z,36.1246667,-89.3903333,11.05,2.08,md,24,93,0.03624,0.1,nm,nm60163561,2016-10-29T04:00:55.573Z,"10km N of Dyersburg, Tennessee",earthquake,0.26,0.44,0.133,13,reviewed,nm,nm
2016-10-31T08:30:36.320Z,35.9765,-89.9058333,9.66,2.28,md,30,77,0.05324,0.19,nm,nm60163731,2016-10-31T12:09:03.350Z,"5km NNE of Blytheville, Arkansas",earthquake,0.41,0.5,0.148,20,reviewed,nm,nm
2016-11-07T18:35:05.620Z,36.876,-89.1226667,0.07,2.7,md,39,81,0.1934,0.14,nm,nm60164331,2017-02-02T02:21:03.040Z,"10km W of Bardwell, Kentucky",earthquake,0.45,1.9,0.058,17,reviewed,nm,nm
2016-11-11T11:21:43.360Z,35.9393333,-89.9381667,10.26,2.22,md,30,75,0.06965,0.2,nm,nm60164691,2016-11-11T13:29:10.940Z,"2km NW of Blytheville, Arkansas",earthquake,0.43,0.6,0.141,3,reviewed,nm,nm
2016-11-20T01:48:16.620Z,36.329,-89.4626667,5.18,2.38,md,37,37,0.03119,0.15,nm,nm60139687,2016-11-20T21:18:12.908Z,"5km S of Tiptonville, Tennessee",earthquake,0.27,0.72,0.071,20,reviewed,nm,nm
2016-11-23T19:20:10.900Z,36.5361667,-89.6195,9.6,2.04,md,29,37,0.04034,0.07,nm,nm60140037,2017-02-15T23:21:38.040Z,"6km S of Lilbourn, Missouri",earthquake,0.14,0.29,0.13,13,reviewed,nm,nm
2016-11-24T01:57:37.580Z,36.1545,-89.6926667,8.75,3.3,mlg,89,26,0.03525,0.14,nm,nm60140077,2017-02-15T23:21:39.040Z,"5km SW of Caruthersville, Missouri",earthquake,0.14,0.37,,135,reviewed,nm,nm
2016-11-24T21:42:02.420Z,36.155,-89.689,7.57,2.01,md,32,48,0.03648,0.05,nm,nm60140182,2016-12-05T16:14:21.830Z,"5km SW of Caruthersville, Missouri",earthquake,0.14,0.4,0.217,17,reviewed,nm,nm
2016-11-30T00:02:32.200Z,35.9731667,-89.9193333,8.74,2.42,md,36,78,0.0418,0.18,nm,nm60140512,2016-12-04T06:15:15.971Z,"4km ENE of Gosnell, Arkansas",earthquake,0.26,0.46,0.133,19,reviewed,nm,nm
2016-12-02T10:16:39.080Z,36.182,-89.6561667,8.47,2.89,md,56,45,0.06445,0.15,nm,nm60140867,2017-03-03T07:05:58.040Z,"1km S of Caruthersville, Missouri",earthquake,0.15,0.43,0.076,45,reviewed,nm,nm
2016-12-06T02:57:40.540Z,36.4803333,-89.5543333,8.58,2.13,md,28,45,0.05939,0.1,nm,nm60141177,2016-12-06T13:40:45.790Z,"12km SSW of New Madrid, Missouri",earthquake,0.15,0.47,0.122,21,reviewed,nm,nm
2017-01-08T09:29:18.450Z,36.4821667,-89.543,8.65,2,md,35,46,0.05673,0.06,nm,nm60144832,2017-01-10T14:19:52.770Z,"11km S of New Madrid, Missouri",earthquake,0.13,0.36,0.196,22,reviewed,nm,nm
2017-01-08T14:01:40.570Z,35.9816667,-89.873,10.78,2.28,md,28,104,0.04056,0.1,nm,nm60144852,2017-01-09T16:00:24.010Z,"7km NE of Blytheville, Arkansas",earthquake,0.21,0.39,0.23,14,reviewed,nm,nm
2017-01-09T21:01:52.580Z,36.548,-89.6651667,4.87,2.41,md,38,53,0.01823,0.12,nm,nm60171586,2017-04-01T00:26:06.040Z,"6km SW of Lilbourn, Missouri",earthquake,0.15,0.19,0.13,24,reviewed,nm,nm
2017-01-21T17:31:20.830Z,36.8831667,-89.12,8.87,2.76,md,44,77,0.1965,0.18,nm,nm60172581,2017-04-12T02:29:04.040Z,"9km W of Bardwell, Kentucky",earthquake,0.31,1.96,0.206,36,reviewed,nm,nm
2017-01-21T19:52:59.070Z,36.8825,-89.1136667,6.51,2.49,md,25,116,0.2015,0.13,nm,nm60172591,2017-04-12T02:29:04.040Z,"9km W of Bardwell, Kentucky",earthquake,0.65,4.77,0.05,11,reviewed,nm,nm
2017-01-23T21:47:20.670Z,37.5551667,-89.9001667,2.43,2.15,md,39,137,0.3211,0.11,nm,nm60172791,2017-05-16T10:53:55.481Z,"19km S of Perryville, Missouri",earthquake,0.33,31.61,0.113,17,reviewed,nm,nm
2017-01-23T23:10:40.600Z,36.4391667,-89.5328333,8.47,2.26,md,32,45,0.05422,0.08,nm,nm60172816,2017-01-24T19:27:01.903Z,"8km NW of Tiptonville, Tennessee",earthquake,0.14,0.34,0.122,22,reviewed,nm,nm
2017-01-26T22:07:01.920Z,36.0936667,-89.7743333,7.77,2.08,md,24,76,0.0642,0.15,nm,nm60173301,2017-01-29T12:36:13.411Z,"5km ENE of Steele, Missouri",earthquake,0.27,0.62,0.185,12,reviewed,nm,nm
2017-01-30T01:46:35.510Z,36.671,-89.5156667,14.29,2.25,md,38,50,0.057,0.08,nm,nm60173676,2017-04-27T01:38:37.040Z,"9km N of New Madrid, Missouri",earthquake,0.25,0.29,0.118,21,reviewed,nm,nm
2017-01-30T09:12:44.770Z,37.1805,-89.7811667,14.89,2.46,md,48,136,0.1527,0.1,nm,nm60173686,2017-04-27T01:38:38.040Z,"11km W of Chaffee, Missouri",earthquake,0.24,0.36,0.045,25,reviewed,nm,nm
2017-02-05T13:32:18.950Z,35.9915,-91.285,9.15,2.03,md,4,161,0.132,0.07,nm,nm60033903,2017-02-05T14:15:40.850Z,"24km ENE of Cave City, Arkansas",earthquake,1.13,1.62,0.099,3,reviewed,nm,nm
2017-02-05T14:52:17.180Z,35.9898333,-91.297,3.11,2.15,md,8,128,0.1408,0.12,nm,nm60034003,2017-02-06T14:38:57.020Z,"23km ENE of Cave City, Arkansas",earthquake,0.35,6.91,0.106,4,reviewed,nm,nm
2017-02-09T18:05:50.710Z,36.103,-89.4526667,4.27,2.82,md,60,40,0.03111,0.19,nm,nm60175406,2017-05-09T01:24:32.040Z,"9km NW of Dyersburg, Tennessee",earthquake,0.19,0.28,0.121,46,reviewed,nm,nm
2017-02-16T08:22:42.490Z,36.2503333,-89.5593333,4.59,2.5,md,48,41,0.03947,0.15,nm,nm60176111,2017-05-13T01:03:22.040Z,"6km WSW of Ridgely, Tennessee",earthquake,0.22,0.27,0.094,33,reviewed,nm,nm
